8124
35	23	1	3	11	22	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	124
36	23	1	5	9	22	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	108	120	128
37	23	1	8	9	16	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	120	126
38	23	2	5	11	13	23	32	36	38	42	53	55	63	67	71	79	88	90	94	97	104	108	119	126
39	23	1	5	9	22	23	25	36	39	42	50	56	63	67	71	79	88	90	94	97	104	108	120	128
40	23	1	3	12	22	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	124
41	23	1	3	11	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	122
42	23	1	5	11	22	23	26	36	38	41	44	55	63	67	69	79	88	90	94	97	104	107	121	125
43	23	1	5	9	13	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	107	121	126
44	23	2	5	11	21	23	32	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	120	122
45	23	1	5	12	22	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	124
46	23	1	5	11	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	118	122
47	23	1	5	11	22	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	124
48	23	1	5	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	124
49	23	1	5	11	22	23	26	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	119	125
50	23	1	6	11	22	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	119	125
51	23	1	5	11	13	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	119	122
52	23	1	5	12	21	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	122
53	23	1	3	12	21	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	124
54	23	2	5	11	13	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	120	126
55	23	2	5	12	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	120	126
56	23	1	3	11	22	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	124
57	23	1	6	9	16	24	31	36	39	41	44	56	63	67	71	79	88	90	94	97	100	108	116	122
58	23	1	3	12	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	122
59	23	1	5	12	22	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	118	122
60	23	1	5	11	13	23	25	36	38	41	50	55	63	67	69	79	88	90	94	97	104	107	121	125
61	23	1	8	9	16	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	120	126
62	23	1	3	11	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	119	124
63	23	1	3	12	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
64	23	1	3	11	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	124
65	23	1	3	11	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	122
66	23	1	6	12	13	24	31	36	39	41	43	56	63	67	71	79	88	90	94	97	100	107	116	122
67	23	1	5	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	119	122
68	23	1	6	11	22	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	119	122
69	23	1	5	11	22	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	122
70	23	1	5	9	16	24	31	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	120	126
71	23	1	6	9	22	23	26	36	39	42	50	56	63	67	71	79	88	90	94	97	104	108	120	128
72	23	1	3	11	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
73	23	1	6	9	22	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	108	120	128
74	23	1	5	11	13	23	25	36	38	41	50	55	63	67	69	79	88	90	94	97	104	107	119	125
75	23	1	3	12	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	122
76	23	1	6	12	22	23	26	36	39	42	50	56	63	67	71	79	88	90	94	97	104	108	120	128
77	23	1	5	12	21	23	26	36	39	42	44	56	63	67	71	79	88	90	94	97	104	113	120	128
78	23	1	6	11	13	23	26	36	38	41	50	55	63	67	69	79	88	90	94	97	104	108	121	125
79	23	2	5	11	13	23	32	36	38	42	53	55	63	67	71	79	88	90	94	97	104	108	120	126
80	23	1	6	11	13	23	25	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	121	122
81	23	1	5	12	13	24	31	36	39	41	43	56	63	64	71	79	88	90	94	97	100	108	119	122
82	23	2	5	11	21	23	32	36	38	42	53	55	63	67	71	79	88	90	94	97	104	107	119	122
83	23	1	6	9	16	24	31	36	38	42	44	55	63	67	71	79	88	90	94	97	104	108	121	126
84	23	1	5	9	16	24	31	36	39	41	44	56	63	67	71	79	88	90	94	97	100	108	119	122
85	23	1	5	11	22	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	119	122
86	23	1	5	12	13	24	31	36	39	41	43	56	63	67	71	79	88	90	94	97	100	107	119	122
87	23	1	3	12	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	122
88	23	1	5	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	122
89	23	1	6	11	13	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	122
90	23	1	8	9	13	24	31	36	38	42	44	55	63	67	71	79	88	90	94	97	104	108	120	126
91	23	1	5	9	13	24	31	36	38	42	44	55	63	67	71	79	88	90	94	97	104	108	121	126
92	23	1	3	12	21	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	122
93	23	1	5	11	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	119	122
94	23	1	5	11	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	118	124
95	23	1	5	12	13	24	31	36	39	41	44	56	63	67	71	79	88	90	94	97	100	108	116	122
96	23	1	5	12	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	122
97	23	1	6	11	13	23	26	36	38	41	50	55	63	67	69	79	88	90	94	97	104	108	119	122
98	23	1	5	12	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	122
99	23	1	3	12	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	122
100	23	1	5	11	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	119	122
101	23	1	5	9	13	24	31	36	39	41	50	56	63	64	71	79	88	90	94	97	100	107	119	122
102	23	1	3	12	22	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	122
103	23	1	6	11	22	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	119	122
104	23	1	5	11	22	23	25	36	38	41	44	55	63	67	69	79	88	90	94	97	104	107	121	125
105	23	1	3	11	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	122
106	23	1	5	11	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	124
107	23	1	5	11	22	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	121	122
108	23	1	3	11	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	119	124
109	23	1	3	11	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
110	23	1	5	12	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	118	124
111	23	1	5	12	22	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	122
112	23	1	8	9	16	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	107	121	126
113	23	1	5	9	21	23	25	36	39	42	53	56	63	67	71	79	88	90	94	97	104	113	120	128
114	23	1	5	12	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	124
115	23	2	5	11	21	23	32	36	38	42	44	55	63	67	71	79	88	90	94	97	104	108	120	126
116	23	1	5	11	22	23	26	36	38	41	50	55	63	67	69	79	88	90	94	97	104	108	119	122
117	23	1	8	9	16	24	31	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	121	126
118	23	1	5	11	22	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	122
119	23	1	5	12	22	23	26	36	39	42	50	56	63	67	71	79	88	90	94	97	104	113	120	128
120	23	1	8	9	13	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	121	126
121	23	2	5	12	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	120	122
122	23	1	5	11	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	124
123	23	2	6	11	13	23	32	36	38	42	50	55	63	67	71	79	88	90	94	97	104	107	120	122
124	23	1	6	12	16	24	31	36	39	41	43	56	63	67	71	79	88	90	94	97	100	108	116	122
125	23	1	5	12	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
126	23	1	5	12	21	24	31	36	39	41	44	56	63	67	68	79	88	90	94	97	100	107	119	122
127	23	1	3	12	22	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	122
128	23	1	6	9	16	24	31	36	39	41	46	56	63	67	71	79	88	90	94	97	100	108	116	122
129	23	1	5	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	122
130	23	1	3	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	124
131	23	1	3	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	122
132	23	1	3	11	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	124
133	23	1	6	12	21	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	113	120	128
134	23	1	5	11	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	119	124
135	23	1	6	12	21	23	25	36	39	42	50	56	63	67	71	79	88	90	94	97	104	108	120	128
136	23	2	5	11	21	23	32	36	38	42	53	55	63	67	71	79	88	90	94	97	104	108	120	126
137	23	1	6	9	21	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	108	120	128
138	23	1	5	11	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	122
139	23	2	5	12	13	23	32	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	120	122
140	23	1	3	12	22	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	122
141	23	1	5	11	13	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	125
142	23	1	3	11	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	118	124
143	23	1	8	9	13	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	120	126
144	23	1	6	11	13	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	125
145	23	1	5	11	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	118	122
146	23	1	5	9	16	24	31	36	39	41	43	56	63	64	68	79	88	90	94	97	100	107	119	122
147	23	1	6	9	21	24	31	36	39	41	43	56	63	67	68	79	88	90	94	97	100	108	116	122
148	23	1	5	11	22	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	124
149	23	1	3	12	22	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	118	122
150	23	1	3	11	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	118	124
151	23	1	5	11	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	122
152	23	1	5	12	13	24	31	36	39	41	50	56	63	64	71	79	88	90	94	97	100	108	116	122
153	23	1	5	11	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	122
154	23	1	8	9	13	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	120	126
155	23	1	5	12	21	23	25	36	39	42	53	56	63	67	71	79	88	90	94	97	104	113	120	128
156	23	1	5	11	13	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	119	122
157	23	1	3	11	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	122
158	23	1	5	11	21	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	122
159	23	1	3	11	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	119	124
160	23	1	3	12	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	119	122
161	23	1	3	12	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	119	124
162	23	1	3	11	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	122
163	23	1	5	9	13	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	121	126
164	23	1	6	11	13	23	26	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	121	122
165	23	1	5	11	21	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	119	122
166	23	1	6	11	22	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	121	125
167	23	1	3	12	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	122
168	23	1	3	12	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	124
169	23	1	5	11	13	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	122
170	23	1	3	12	21	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	122
171	23	1	5	9	16	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	108	121	126
172	23	1	3	12	22	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	119	122
173	23	1	5	9	22	23	26	36	39	42	44	56	63	67	71	79	88	90	94	97	104	113	120	128
174	23	1	3	11	22	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	122
175	23	1	6	11	22	23	26	36	38	41	50	55	63	67	69	79	88	90	94	97	104	108	119	122
176	23	1	3	11	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	124
177	23	1	3	11	21	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	118	124
178	23	1	3	11	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	122
179	23	1	5	11	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	124
180	23	1	3	12	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	122
181	23	2	5	11	21	23	32	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	120	126
182	23	1	8	9	13	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	108	121	126
183	23	1	6	9	13	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	107	120	126
184	23	1	5	12	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
185	23	1	6	11	13	23	25	36	38	41	50	55	63	67	69	79	88	90	94	97	104	107	119	125
186	23	2	5	11	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	119	122
187	23	1	3	12	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
188	23	1	6	9	16	24	31	36	38	42	50	55	63	67	71	79	88	90	94	97	104	107	120	126
189	23	1	3	11	22	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	122
190	23	1	5	11	13	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	121	125
191	23	1	5	9	21	24	31	36	39	41	50	56	63	67	68	79	88	90	94	97	100	107	119	122
192	23	1	5	12	21	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	108	120	128
193	23	1	3	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	124
194	23	1	6	12	22	23	25	36	39	42	53	56	63	67	71	79	88	90	94	97	104	108	120	128
195	23	1	5	12	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	124
196	23	1	6	9	16	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	108	121	126
197	23	1	3	12	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	119	122
198	23	1	5	12	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	124
199	23	1	5	11	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	124
200	23	1	6	12	21	23	25	36	39	42	44	56	63	67	71	79	88	90	94	97	104	108	120	128
201	23	1	5	11	22	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	122
202	23	1	3	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	122
203	23	1	5	12	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	118	122
204	23	1	5	9	21	24	31	36	39	41	46	56	63	64	71	79	88	90	94	97	100	107	119	122
205	23	1	6	11	13	23	26	36	38	41	44	55	63	67	69	79	88	90	94	97	104	107	121	125
206	23	2	5	12	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	120	126
207	23	1	3	12	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	118	122
208	23	1	3	12	21	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	124
209	23	1	3	11	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	118	122
210	23	1	3	11	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	122
211	23	1	5	12	22	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	122
212	23	1	3	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	124
213	23	1	5	9	22	23	25	36	39	42	44	56	63	67	71	79	88	90	94	97	104	108	120	128
214	23	1	5	9	16	24	31	36	38	42	44	55	63	67	71	79	88	90	94	97	104	108	121	126
215	23	1	6	11	22	23	25	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	119	122
216	23	1	3	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	124
217	23	1	5	12	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	119	122
218	23	1	5	11	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	107	119	122
219	23	1	5	11	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	122
220	23	1	8	9	16	24	31	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	120	126
221	23	1	5	12	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	118	124
222	23	2	5	12	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	119	122
223	23	1	5	11	22	23	25	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	119	122
224	23	1	6	9	21	23	25	36	39	42	50	56	63	67	71	79	88	90	94	97	104	108	120	128
225	23	1	5	11	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	118	124
226	23	1	3	11	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	119	122
227	23	1	5	12	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	122
228	23	1	5	12	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	122
229	23	2	5	11	13	23	32	36	38	42	50	55	63	67	71	79	88	90	94	97	104	107	120	126
230	23	1	3	12	22	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	118	122
231	23	1	5	9	16	24	31	36	38	42	44	55	63	67	71	79	88	90	94	97	104	107	121	126
232	23	2	5	11	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	119	126
233	23	1	5	11	22	23	26	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	121	125
234	23	1	6	9	13	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	120	126
235	23	1	3	12	21	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	122
236	23	1	5	9	21	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	108	120	128
237	23	1	5	11	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	122
238	23	1	3	11	22	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	122
239	23	1	5	11	22	23	26	36	38	41	44	55	63	67	69	79	88	90	94	97	104	107	119	122
240	23	1	6	11	22	23	25	36	38	41	50	55	63	67	69	79	88	90	94	97	104	107	119	125
241	23	1	6	11	22	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	125
242	23	1	5	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	119	122
243	23	1	5	12	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	124
244	23	2	5	12	21	23	32	36	38	42	44	55	63	67	71	79	88	90	94	97	104	107	120	126
245	23	1	6	9	21	23	25	36	39	42	50	56	63	67	71	79	88	90	94	97	104	113	120	128
246	23	1	5	12	21	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	122
247	23	1	5	12	21	23	26	36	39	42	50	56	63	67	71	79	88	90	94	97	104	113	120	128
248	23	1	5	11	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	119	124
249	23	1	6	11	22	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	107	121	125
250	23	1	5	12	13	24	31	36	39	41	50	56	63	64	71	79	88	90	94	97	100	107	119	122
251	23	1	6	11	22	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	121	122
252	23	2	5	12	13	23	32	36	38	42	50	55	63	67	71	79	88	90	94	97	104	108	119	122
253	23	1	8	9	13	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	108	120	126
254	23	1	3	11	22	23	26	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	119	124
255	23	1	3	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	122
256	23	1	3	11	21	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	124
257	23	1	6	9	13	24	31	36	38	42	43	55	63	67	71	79	88	90	94	97	104	108	120	126
258	23	1	5	12	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	107	118	124
259	23	1	3	11	21	23	26	36	38	41	47	55	63	67	71	79	88	90	94	97	104	107	118	122
260	23	1	3	11	21	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	118	124
261	23	1	6	11	13	23	26	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	119	122
262	23	2	5	11	21	23	32	36	38	42	43	55	63	67	71	79	88	90	94	97	104	107	120	122
263	23	1	5	12	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	118	122
264	23	1	5	11	21	23	25	36	38	41	44	55	63	67	71	79	88	90	94	97	104	108	119	124
265	23	1	6	9	21	23	26	36	39	42	53	56	63	67	71	79	88	90	94	97	104	113	120	128
266	23	1	6	9	16	24	31	36	38	42	47	55	63	67	71	79	88	90	94	97	104	107	120	126
267	23	1	6	12	16	24	31	36	39	41	50	56	63	67	71	79	88	90	94	97	100	107	116	122
268	23	1	5	11	22	23	25	36	38	41	47	55	63	67	71	79	88	90	94	97	104	108	119	124
269	23	1	3	12	21	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	119	124
270	23	2	6	11	13	23	32	36	38	42	53	55	63	67	71	79	88	90	94	97	104	107	119	126
271	23	1	5	12	21	23	26	36	38	41	44	55	63	67	71	79	88	90	94	97	104	107	118	124
272	23	2	6	12	13	23	32	36	38	42	53	55	63	67	71	79	88	90	94	97	104	107	120	126
273	23	1	5	11	21	23	26	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	119	122
274	23	1	5	11	22	23	25	36	38	41	43	55	63	67	71	79	88	90	94	97	104	108	118	124
275	23	1	6	11	22	23	25	36	38	41	44	55	63	67	69	79	88	90	94	97	104	108	119	125
276	23	1	5	11	13	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	119	125
277	23	1	6	11	13	23	25	36	38	41	53	55	63	67	69	79	88	90	94	97	104	108	121	122
278	23	1	5	11	21	23	25	36	38	41	53	55	63	67	71	79	88	90	94	97	104	108	118	124
279	23	1	6	9	13	24	31	36	39	41	46	56	63	67	71	79	88	90	94	97	100	107	119	122
